time;;datasource_id
1352;20.34;201803
1353;20.34;201803
1354;20.77;201803
1355;20.77;201803
1356;20.13;201803
1357;20.13;201803
1358;21.38;201803
1359;21.38;201803
1360;20.66;201803
1361;20.66;201803
1362;20.96;201803
1363;20.96;201803
1364;20.96;201803
1365;21.08;201803
1366;21.08;201803
1367;21.17;201803
1368;21.17;201803
1369;20.65;201803
1370;20.65;201803
1371;20.46;201803
1372;20.46;201803
1373;19.74;201803
1374;19.74;201803
1375;20.87;201803
1376;20.87;201803
1377;20.13;201803
1378;20.13;201803
1379;20.87;201803
1380;20.87;201803
1381;20.66;201803
1382;20.66;201803
1383;19.61;201803
1384;19.61;201803
1385;20.26;201803
1386;20.26;201803
1387;20.34;201803
1388;20.34;201803
1389;21.68;201803
1390;21.68;201803
1391;20.66;201803
1392;20.66;201803
1393;20.87;201803
1394;20.87;201803
1395;20.46;201803
1396;20.46;201803
1397;19.74;201803
1398;19.74;201803
1399;21.09;201803
1400;21.09;201803
1401;20.13;201803
1402;20.13;201803
1403;20.56;201803
1404;20.56;201803
1405;21.08;201803
1406;21.08;201803
1407;20.04;201803
1408;20.04;201803
1409;20.77;201803
1410;20.77;201803
1411;19.63;201803
1412;19.63;201803
1413;20.13;201803
1414;20.13;201803
1415;20.46;201803
1416;20.46;201803
1417;20.96;201803
1418;20.96;201803
1419;20.96;201803
1420;18.91;201803
1421;20.77;201803
1422;20.77;201803
1423;20.96;201803
1424;20.96;201803
1425;20.13;201803
1426;20.13;201803
1427;20.66;201803
1428;20.66;201803
1429;19.12;201803
1430;19.12;201803
1431;19.27;201803
1432;19.27;201803
1433;20.13;201803
1434;20.13;201803
1435;20.13;201803
1436;20.96;201803
1437;20.96;201803
1438;20.25;201803
1439;20.25;201803
1440;19.53;201803
1441;19.53;201803
1442;20.45;201803
1443;20.45;201803
1444;20.56;201803
1445;20.56;201803
1446;20.66;201803
1447;20.66;201803
1448;19.42;201803
1449;19.42;201803
1450;19.73;201803
1451;19.73;201803
1452;19.93;201803
1453;19.93;201803
1454;19.87;201803
1455;19.87;201803
1456;20.04;201803
1457;20.04;201803
1458;21.38;201803
1459;21.38;201803
1460;20.46;201803
1461;20.46;201803
1462;20.35;201803
1463;20.35;201803
1464;19.79;201803
1465;19.79;201803
1466;19.79;201803
1467;20.13;201803
1468;20.13;201803
1469;20.13;201803
1470;20.13;201803
1471;20.77;201803
1472;20.77;201803
1473;19.83;201803
1474;19.83;201803
1475;19.33;201803
1476;19.33;201803
1477;20.05;201803
1478;20.05;201803
1479;20.76;201803
1480;20.76;201803
1481;20.26;201803
1482;20.26;201803
1483;20.04;201803
1484;20.04;201803
1485;19.63;201803
1486;19.63;201803
1487;20.34;201803
1488;20.34;201803
