time,,datasource_id
1313,354.3933998,3
1314,354.4441604,3
1315,354.5228405,3
1316,354.5964454,3
1317,354.647208,3
1318,354.6979705,3
1319,354.7208137,3
1320,354.7208137,3
1321,354.7766515,3
1322,354.8781747,3
1323,354.979698,3
1324,355.0812212,3
1325,355.1269067,3
1326,355.1269067,3
1327,355.154825,3
1328,355.2055857,3
1329,355.2563463,3
1330,355.307107,3
1331,355.3299492,3
1332,355.3299492,3
1333,355.3299492,3
1334,355.3020309,3
1335,355.2512703,3
1336,355.2005096,3
1337,355.1776673,3
1338,355.2055857,3
1339,355.2563463,3
1340,355.3489856,3
1341,355.4479708,3
1342,355.5241137,3
1343,355.6421341,3
1344,355.7525394,3
1345,355.8286804,3
1346,355.9466999,3
1347,356.0571063,3
1348,356.1332491,3
1349,356.209392,3
1350,356.2296972,3
1351,356.2043169,3
1352,356.1789366,3
1353,356.1675154,3
1354,356.1814746,3
1355,356.2068549,3
1356,356.2601536,3
1357,356.3223354,3
1358,356.373096,3
1359,356.4378159,3
1360,356.4860385,3
