time;;datasource_id
300;16.56;kit_trials_exp_1_05.11.2018_fo2
301;16.56;kit_trials_exp_1_05.11.2018_fo2
302;19.02;kit_trials_exp_1_05.11.2018_fo2
303;19.02;kit_trials_exp_1_05.11.2018_fo2
304;17.68;kit_trials_exp_1_05.11.2018_fo2
305;17.68;kit_trials_exp_1_05.11.2018_fo2
306;18.93;kit_trials_exp_1_05.11.2018_fo2
307;18.93;kit_trials_exp_1_05.11.2018_fo2
308;18.93;kit_trials_exp_1_05.11.2018_fo2
309;18.21;kit_trials_exp_1_05.11.2018_fo2
310;18.21;kit_trials_exp_1_05.11.2018_fo2
311;18.61;kit_trials_exp_1_05.11.2018_fo2
312;18.61;kit_trials_exp_1_05.11.2018_fo2
313;18.22;kit_trials_exp_1_05.11.2018_fo2
314;18.22;kit_trials_exp_1_05.11.2018_fo2
315;17.6;kit_trials_exp_1_05.11.2018_fo2
316;17.6;kit_trials_exp_1_05.11.2018_fo2
317;18.83;kit_trials_exp_1_05.11.2018_fo2
318;18.83;kit_trials_exp_1_05.11.2018_fo2
319;18.32;kit_trials_exp_1_05.11.2018_fo2
320;18.32;kit_trials_exp_1_05.11.2018_fo2
321;18.32;kit_trials_exp_1_05.11.2018_fo2
322;18.82;kit_trials_exp_1_05.11.2018_fo2
323;18.82;kit_trials_exp_1_05.11.2018_fo2
324;18.41;kit_trials_exp_1_05.11.2018_fo2
325;18.41;kit_trials_exp_1_05.11.2018_fo2
326;18.62;kit_trials_exp_1_05.11.2018_fo2
327;18.62;kit_trials_exp_1_05.11.2018_fo2
328;19.14;kit_trials_exp_1_05.11.2018_fo2
329;19.14;kit_trials_exp_1_05.11.2018_fo2
330;17.89;kit_trials_exp_1_05.11.2018_fo2
331;17.89;kit_trials_exp_1_05.11.2018_fo2
332;17.89;kit_trials_exp_1_05.11.2018_fo2
333;19.23;kit_trials_exp_1_05.11.2018_fo2
334;19.23;kit_trials_exp_1_05.11.2018_fo2
335;19.02;kit_trials_exp_1_05.11.2018_fo2
336;19.02;kit_trials_exp_1_05.11.2018_fo2
337;19.94;kit_trials_exp_1_05.11.2018_fo2
338;19.94;kit_trials_exp_1_05.11.2018_fo2
339;19.94;kit_trials_exp_1_05.11.2018_fo2
340;19.65;kit_trials_exp_1_05.11.2018_fo2
341;19.65;kit_trials_exp_1_05.11.2018_fo2
342;19.45;kit_trials_exp_1_05.11.2018_fo2
343;19.45;kit_trials_exp_1_05.11.2018_fo2
344;20.15;kit_trials_exp_1_05.11.2018_fo2
345;20.15;kit_trials_exp_1_05.11.2018_fo2
346;20.69;kit_trials_exp_1_05.11.2018_fo2
347;20.69;kit_trials_exp_1_05.11.2018_fo2
348;22.73;kit_trials_exp_1_05.11.2018_fo2
349;22.73;kit_trials_exp_1_05.11.2018_fo2
350;21.6;kit_trials_exp_1_05.11.2018_fo2
351;21.6;kit_trials_exp_1_05.11.2018_fo2
352;22.1;kit_trials_exp_1_05.11.2018_fo2
353;22.1;kit_trials_exp_1_05.11.2018_fo2
354;22.1;kit_trials_exp_1_05.11.2018_fo2
355;21.08;kit_trials_exp_1_05.11.2018_fo2
356;21.08;kit_trials_exp_1_05.11.2018_fo2
357;21.19;kit_trials_exp_1_05.11.2018_fo2
358;21.19;kit_trials_exp_1_05.11.2018_fo2
359;21.91;kit_trials_exp_1_05.11.2018_fo2
360;21.91;kit_trials_exp_1_05.11.2018_fo2
361;22.02;kit_trials_exp_1_05.11.2018_fo2
362;22.02;kit_trials_exp_1_05.11.2018_fo2
363;22.94;kit_trials_exp_1_05.11.2018_fo2
364;22.94;kit_trials_exp_1_05.11.2018_fo2
365;22.41;kit_trials_exp_1_05.11.2018_fo2
366;22.41;kit_trials_exp_1_05.11.2018_fo2
367;22.41;kit_trials_exp_1_05.11.2018_fo2
368;23.03;kit_trials_exp_1_05.11.2018_fo2
369;23.03;kit_trials_exp_1_05.11.2018_fo2
370;22.94;kit_trials_exp_1_05.11.2018_fo2
371;22.94;kit_trials_exp_1_05.11.2018_fo2
372;22.63;kit_trials_exp_1_05.11.2018_fo2
373;22.63;kit_trials_exp_1_05.11.2018_fo2
374;22.84;kit_trials_exp_1_05.11.2018_fo2
375;22.84;kit_trials_exp_1_05.11.2018_fo2
376;22.72;kit_trials_exp_1_05.11.2018_fo2
377;22.72;kit_trials_exp_1_05.11.2018_fo2
378;22.72;kit_trials_exp_1_05.11.2018_fo2
379;23.37;kit_trials_exp_1_05.11.2018_fo2
380;23.37;kit_trials_exp_1_05.11.2018_fo2
381;23.57;kit_trials_exp_1_05.11.2018_fo2
382;23.57;kit_trials_exp_1_05.11.2018_fo2
383;23.35;kit_trials_exp_1_05.11.2018_fo2
384;23.35;kit_trials_exp_1_05.11.2018_fo2
385;23.36;kit_trials_exp_1_05.11.2018_fo2
386;23.36;kit_trials_exp_1_05.11.2018_fo2
387;23.45;kit_trials_exp_1_05.11.2018_fo2
388;23.45;kit_trials_exp_1_05.11.2018_fo2
